Node Number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.091910228,-0.148446724,-0.012433302,-0.073160119,-0.018500222,0.065762177,-0.044290274,-0.055558249,-0.065527491,0.038441218,-0.166236594,0.020840159,0.038030561,-0.008363277,-0.070064157,-0.01361128,0.178192198,-0.123641752,-0.065898731,0.024950601,0.132433578,0.048390016,-0.123680383,0.111152843,0.094979785,-0.027996235,-0.007976649,-0.169208482,-0.018240348,0.124132998,0.07707572,0.120960526,-0.081779785,0.07187552,0.043286249,-0.012533165,-0.138060704,0.007237135,-0.085253097,-0.001120122,-0.098118596,-0.132625997,0.08819142,-0.07907816,0.037776884,-0.024855854,-0.021334374,-0.041744646,0.082429715,-0.174025521,-0.14422074,-0.081407055,0.078560665,0.163678318,0.068907402,0.094261073,-0.085954577,0.093834572,0.125739858,-0.016084235,0.001121736,0.084046803,0.126366138,-0.041869763,-0.096236072,-0.004443764,0.103365481,-0.100716777,-0.012621989,0.028412456,-0.061163411,-0.113625161,0.080927968,0.075655565,-0.003880415,0.045378439,-0.066689149,-0.17199561,0.058157533,-0.076749377,-0.102035537,-0.0083869,-0.112300478,0.1946024,0.114819117,0.109502971,-0.060972143,0.093708195,-0.049945872,0.039365042,-0.102692574,-0.093851246,-0.146426797,-0.088669635,0.029245727,0.052405357,-0.00563383,-0.133737743,-0.00548001,0.160095543,-0.022628857,-0.062026586,0.045154836,-0.055663388,0.076145299,0.079017937,0.039299853,-0.025954138,-0.194925338,-0.00012727,0.082797393,0.157695442,0.099304236,0.07171122,-0.048367277,-0.013251435,0.158929542,-0.044595901,0.085379802,0.120174646,0.033170544,0.071448296,-0.046537116,-0.015306645,-0.155275434,0.061195027,-0.077801511,-0.034863219
1,0.074659109,-0.133995324,0.063263699,-0.011459285,-0.021424865,0.064143457,-0.032009628,-0.119902998,-0.095010318,0.005825113,-0.070620842,-0.05375414,0.013236019,0.023114003,-0.172093838,0.101058081,0.144437447,-0.115166664,0.03864124,-0.114507891,0.10318438,0.043825798,-0.111030787,0.032001104,-0.001195274,0.088127851,0.081363305,-0.156299025,-0.093299024,0.061007772,0.0724058,0.105037965,-0.056600191,0.039616887,0.055796292,0.01347823,-0.084035821,-0.075162753,-0.106044509,-0.109551661,-0.09274783,-0.120600082,0.071887471,-0.062386848,0.02597226,0.064947881,-0.025217736,-0.052313205,0.112651318,-0.15572238,-0.058397051,-0.132977143,0.097874358,0.084138587,0.03066073,0.024641002,-0.182508051,0.149346992,0.103143059,0.017548749,0.063785493,-0.01036984,0.084386386,-0.040964179,-0.112830445,-0.021859789,0.157169119,-0.167320639,0.013592368,-0.070889764,-0.095143527,-0.113951191,0.08287143,0.017684601,-0.012656744,0.081977196,0.079863749,-0.08444722,0.078260712,-0.103085555,-0.095358185,-0.014389911,-0.135302305,0.151897952,-0.040672954,0.119696729,-0.182416871,0.074678779,-0.118901119,-0.150035024,-0.204989165,-0.028605463,-0.115891241,-0.009092054,0.014261918,0.131184697,-0.041997049,-0.172552496,0.145044029,0.022984568,-0.128546834,-0.081218496,0.090341665,-0.066503257,0.043721352,0.13827084,-0.155386254,-0.070852965,-0.067241482,-0.052400656,0.137323856,0.170976728,0.085116573,0.074252911,-0.082138494,0.003525341,0.141987875,-0.022457002,0.001092084,-0.055019822,0.118012398,-0.069280952,0.047935855,-0.114720322,-0.163519308,0.067716941,-0.073982954,0.019430436
2,0.349760711,-0.33793664,-0.005750593,-0.161848888,-0.117586888,0.080392122,-0.111812189,-0.173979864,-0.086548701,0.25890404,-0.31769377,-0.200653225,-0.375592947,-0.339424551,-0.208992377,0.038885269,0.137230307,-0.142848566,0.320233196,-0.104794398,0.205769494,0.025473425,-0.466370434,-0.220382556,-0.019749446,-0.13336581,0.245025933,-0.349065959,-0.344255,0.066142119,-0.099046633,0.099885605,-0.470138252,-0.026173437,0.068418011,0.086580612,-0.369589508,-0.216744721,-0.227498829,-0.127511248,0.398752511,-0.601743162,0.392183453,-0.148868769,0.131183267,-0.410978109,-0.216372043,-0.788117051,0.288129568,-0.274039894,-0.293032706,-0.193523571,0.132048547,0.184481695,0.25317499,0.647582114,-0.600331426,-0.14766711,0.086642139,-0.382223696,-0.120604947,-0.056294736,0.225545838,0.085123353,-0.415372968,0.027610475,0.182334378,-0.522964001,-0.156962603,-0.429975867,0.130225927,-0.256843925,0.34612745,0.052873872,0.294956028,-0.2154475,0.069326505,0.133409157,-0.241788924,0.036488857,-0.083202675,0.026435483,-0.299536616,0.403957963,-0.221310675,0.200206831,-0.146551341,0.593406856,-0.264376312,-0.731718123,-0.271653473,-0.138975039,-0.569126546,-0.327809304,-0.362583458,0.316043228,-0.076404311,-0.663430274,0.364781052,0.220062822,-0.000704431,-1.041478157,0.064206235,-0.200143144,0.145378262,0.1904044,0.135816544,-0.822189212,-0.157437518,0.353327096,-0.068138629,0.176617637,0.160156384,-0.286135942,-0.213835791,0.371059865,0.529401839,-0.175296098,0.30939728,0.464305341,0.079687193,0.065360986,0.245521486,-0.521426082,-0.765688181,-0.192973793,-0.661634564,0.089953877
3,0.332330436,-0.311010301,0.170709521,-0.179491833,-0.117017977,-0.057422522,-0.061568949,-0.143565819,-0.052621014,0.260011047,-0.15156354,-0.267224848,-0.376551598,-0.450475544,-0.227740705,0.121323392,0.262364656,-0.340411216,0.274859905,-0.096041694,0.198022112,0.062655427,-0.541280568,-0.105477355,-0.010166152,-0.13916871,0.20366019,-0.464604169,-0.380217046,0.108032554,0.030885056,0.155336604,-0.396682829,-0.233048499,0.187370345,0.170004472,-0.294842631,-0.153494522,-0.045868877,-0.224056408,0.242704406,-0.505764484,0.29309544,-0.133126274,0.246808082,-0.330363572,-0.045922734,-0.811049402,0.329988062,-0.262731731,-0.275607556,-0.111553438,0.214769244,0.175076038,0.181374565,0.600998461,-0.674589455,-0.131064773,0.16198869,-0.324773431,-0.097539775,-0.189958572,0.124690682,0.121168099,-0.258667499,0.083782412,0.201678678,-0.606714189,-0.049136046,-0.392193884,0.143837005,-0.305857927,0.398880631,-0.045490667,0.365448058,-0.14227204,0.150368899,0.06433551,-0.163660914,0.031764045,0.034294676,0.054952253,-0.288831741,0.33814925,-0.268893778,0.19337143,-0.171573788,0.604043782,-0.189404652,-0.672700703,-0.237568453,-0.179834545,-0.561987996,-0.381936073,-0.449068278,0.162686691,-0.125412241,-0.596750081,0.285501659,0.187466756,-0.031708736,-0.998268366,-0.115743481,-0.338210195,0.279834598,0.226672843,0.099740721,-0.897928774,-0.159692273,0.246796831,0.029633246,0.258027315,0.081221521,-0.23867479,-0.289880395,0.196553767,0.459138364,-0.207256049,0.310526341,0.473118901,0.129878178,0.025068928,0.165213138,-0.373703212,-0.590282619,-0.208675876,-0.690420508,0.040463224
4,0.275579989,-0.290194988,0.128983766,-0.163964227,-0.082673572,0.012433339,-0.069142431,-0.099133097,-0.057001028,0.245379835,-0.227828965,-0.234255284,-0.328346074,-0.375528067,-0.220748991,0.061049324,0.160732985,-0.201674998,0.251792997,-0.07142327,0.179791808,0.005580662,-0.454951376,-0.152836516,-0.021490484,-0.110504419,0.172677383,-0.390864938,-0.304885387,0.076474808,-0.032789875,0.11435505,-0.421184659,-0.144193098,0.160767481,0.128066242,-0.291819364,-0.179670215,-0.12810427,-0.164470002,0.298132867,-0.543550074,0.331734538,-0.100484438,0.198131576,-0.33050701,-0.094138116,-0.769717693,0.284762233,-0.198750198,-0.303388327,-0.155887738,0.152668282,0.178241,0.141723618,0.529407382,-0.574227512,-0.1072594,0.1254078,-0.286142558,-0.070798136,-0.104324088,0.171841964,0.110173546,-0.319779158,0.065812528,0.191424713,-0.511300385,-0.089737959,-0.335592479,0.112852514,-0.25505802,0.418782324,-0.016686076,0.281286836,-0.174199,0.08029706,0.098770164,-0.207365304,0.025305079,0.01428254,-0.009215148,-0.281832814,0.322655678,-0.260970354,0.192826062,-0.13411735,0.57976377,-0.204307452,-0.657752752,-0.278593391,-0.155211568,-0.532015741,-0.241629466,-0.338865042,0.235610649,-0.101924159,-0.555969656,0.289311916,0.173790738,0.002766413,-0.957612932,-0.041698232,-0.281320095,0.198345661,0.167309523,0.095507771,-0.753920615,-0.14531754,0.244827226,-0.009816004,0.242209896,0.140376464,-0.223410085,-0.218396604,0.269903034,0.463383228,-0.133916333,0.30686155,0.439684898,0.110686533,0.019094789,0.174138591,-0.478881985,-0.585242987,-0.226765051,-0.624799728,0.035366159
5,0.281156719,-0.616509795,0.650929093,-0.207181141,-0.456542641,0.578264415,-0.135441184,-0.625603557,-0.808135092,0.500804663,-0.056120861,-0.200354919,-0.306088537,0.048993941,-0.197796747,0.008909671,0.251467973,-0.468797535,0.409847021,-0.243970528,-0.123750165,-0.487036377,-0.884200037,-0.093585677,0.096311837,0.55138278,0.448501289,0.149877876,-0.545467138,0.536292374,0.588163316,0.248455748,-0.670718372,0.359970123,-0.14648056,-0.446368337,-0.099905446,-0.680926442,-0.257425845,-0.309312642,-0.091522463,-0.995334923,0.096058697,-0.264411151,0.19925575,0.421177804,0.030794356,0.346390307,0.735266864,-1.44530499,-0.350421667,-0.02950128,-0.128860876,0.318756014,-0.26162383,0.646862805,-0.713820934,0.502584457,0.152170643,-0.846009731,-0.309059292,-0.524306893,-0.376703173,0.546823442,-0.35206911,-0.211935729,0.285402358,-0.855477631,0.25985834,-0.407424659,0.216091305,-0.4285779,0.030290633,-0.481983751,0.179330513,-0.383338571,-0.267883509,0.190927595,-0.123469345,-0.10000357,0.175921708,0.192231044,-0.557131588,1.019731045,0.048895944,0.450330913,-0.870238721,0.324676216,-0.28337279,-0.845316589,-0.153300181,0.0028993,-0.950510383,-0.046292927,0.117656894,-0.336027563,0.400794327,-0.782341957,0.652750731,-0.083174303,-0.084383734,-0.105241463,0.211227059,-0.567252398,0.346259445,-0.040488567,-0.329779595,-0.258882761,-0.290978432,-0.01693959,0.051988419,0.474275589,0.486285657,0.200198531,0.341124535,0.318153113,0.2023433,-0.789390922,0.195403025,-0.239756539,0.414094687,-0.141922057,0.354816645,-0.14082545,-0.587791502,0.37393564,-0.883304954,0.391042888
6,0.242937088,-0.73125267,0.689749777,-0.13722606,-0.554371297,0.511577308,-0.027187943,-0.61304605,-0.840164959,0.552209973,0.005501194,-0.196136132,-0.253546,0.146781147,-0.144404277,0.073453963,0.30870834,-0.519955814,0.333790541,-0.184948698,-0.138719544,-0.425922781,-0.894443274,-0.111080557,0.0472828,0.384348035,0.489051521,0.199632153,-0.488407731,0.435931563,0.424007475,0.336664081,-0.680770338,0.414509296,-0.158365592,-0.372811139,-0.046502031,-0.805215597,-0.368284971,-0.339698255,-0.070111997,-0.975944996,0.117473215,-0.23388961,0.235377535,0.511537671,0.002171266,0.23048225,0.556514442,-1.332060933,-0.365756959,-0.086909242,-0.193062201,0.320330203,-0.320877105,0.618614435,-0.681502938,0.504814267,0.165597022,-0.781095445,-0.338273317,-0.577725828,-0.422434539,0.646510541,-0.342719883,-0.250872076,0.215795234,-0.847026467,0.069990791,-0.393555164,0.181480959,-0.381779522,0.019931184,-0.774129868,0.12116193,-0.294731289,-0.113266081,0.2437049,-0.104775414,-0.187392846,0.078317836,0.172864273,-0.731210172,1.099530816,0.09932889,0.432754099,-0.947325945,0.418430537,-0.310980886,-0.692585289,-0.224280372,-0.045291495,-0.898281753,0.022126576,0.026473265,-0.373326093,0.397044986,-0.714122713,0.453100473,-0.064634502,-0.124037117,0.054619707,0.108924024,-0.570420921,0.3599163,-0.143220156,-0.370102197,-0.242711797,-0.28450036,-0.12683706,0.098875254,0.445438147,0.568869174,0.145495936,0.359570056,0.337076217,0.186768368,-0.746603072,0.131499946,-0.251770318,0.243726894,-0.150611296,0.32734403,-0.192469746,-0.594477713,0.295837969,-0.853022575,0.311780125
7,0.238683298,-0.650876284,0.718940973,-0.181798935,-0.539234519,0.516270578,-0.034964565,-0.562493205,-0.856560349,0.494731277,-0.067408144,-0.245938852,-0.280195057,0.178630427,-0.123875931,0.00505103,0.316254705,-0.5114187,0.354783833,-0.17656967,-0.126901925,-0.434631556,-0.879481852,-0.064619042,0.069055758,0.412971079,0.527154922,0.172425449,-0.500220776,0.469174743,0.467374504,0.241442755,-0.697241127,0.416117936,-0.14311634,-0.373749524,-0.056907427,-0.706622779,-0.343595326,-0.344658524,-0.070353299,-0.983335793,0.098507233,-0.261174977,0.21444422,0.506075025,-0.015194795,0.343726128,0.632106304,-1.345198631,-0.342659324,-0.091728233,-0.133686006,0.323869258,-0.34457612,0.660373688,-0.627044022,0.508728266,0.193785846,-0.816297114,-0.380651057,-0.57173574,-0.373436898,0.60666579,-0.348791927,-0.239861131,0.219831809,-0.849531829,0.193706319,-0.468030095,0.261301309,-0.394176394,-0.021776857,-0.633549988,0.208520129,-0.391367853,-0.166923314,0.200206235,-0.133716539,-0.161326066,0.11784251,0.171609461,-0.647292435,1.014902592,0.059749927,0.406350851,-0.871354222,0.366767913,-0.317389727,-0.734511018,-0.213496879,-0.004908843,-0.936876774,-0.059852231,0.03329939,-0.323138535,0.359554589,-0.7439273,0.491137654,-0.057048235,-0.105699278,-0.030334203,0.13149929,-0.560942113,0.336328208,-0.123244047,-0.350169003,-0.25469318,-0.347494394,-0.069872729,0.082148015,0.443815231,0.522486746,0.16838339,0.370506138,0.309361607,0.130569696,-0.689888,0.17612344,-0.286172926,0.364508331,-0.221963242,0.367296755,-0.146588266,-0.635970592,0.317018062,-0.860495687,0.289264888
8,0.110632069,-0.064753935,0.043981839,-0.209105149,0.023588458,0.125954762,-0.229082257,-0.004948442,-0.166903466,0.230084136,-0.129284158,0.258502185,0.010964516,0.024911931,0.024886005,0.118831038,0.163453341,0.027649408,-0.070835374,0.069066592,0.272594452,-0.160392493,-0.166443542,0.041995838,0.035857681,-0.022423273,-0.006490018,-0.29968977,-0.022503613,0.107789196,0.04002938,-0.109832317,-0.218032658,-0.005830435,0.127776742,0.038666219,-0.41235441,0.103762835,-0.183216527,-0.091667004,-0.117956355,-0.291970134,0.045930251,0.026394872,-0.045910131,-0.062710106,0.062019899,-0.003670986,0.174088046,-0.302951247,-0.064653404,0.004910305,0.076949492,0.279787242,0.041635584,0.088916421,-0.388492256,0.288700134,0.214723244,0.049419709,-0.019062299,-0.041932981,0.167090327,-0.209476307,-0.328679293,-0.186811119,-0.024261372,-0.265101165,-0.018890124,0.089721903,0.038297869,-0.288736254,0.287243694,0.015688729,0.060732484,-0.130697682,-0.040035896,0.078256972,0.077053681,0.077533759,-0.124939688,0.073469892,-0.106847398,0.158094063,0.116585769,0.185213864,-0.153844923,0.001989295,-0.153784633,-0.173273757,-0.188433096,-0.105030484,-0.286224008,-0.077834778,0.064331874,-0.016735783,-0.189687401,-0.187591821,0.031242274,0.073405035,-0.054842696,-0.154925913,0.01710243,-0.01804954,0.075707264,-0.022774996,-0.173266441,-0.051965952,-0.003722537,-0.089600779,0.310429156,0.232833073,0.09508349,0.035208542,-0.046168674,0.144005612,0.038452856,0.096078999,0.152735367,0.031835034,-0.180912629,-0.164157584,0.059355497,-0.195685551,-0.137925595,0.028409801,-0.210657328,-0.024359096
9,0.119244538,-0.068198882,0.016731756,-0.018449675,-0.116564736,0.151151851,-0.168007374,-0.101304986,-0.08884462,0.148960978,-0.216179773,-0.014087372,0.14174515,-0.001292292,-0.079085723,0.229827404,0.241671532,0.21837303,0.040315036,-0.087920986,0.121892124,-0.051786866,-0.145381525,-0.01450684,0.111369491,0.034144148,0.044177309,-0.154868558,-0.152781427,-0.022846032,0.049586523,-0.025342761,-0.046041861,0.170912564,-0.063416854,-0.180180281,-0.20094873,0.048356142,-0.056802645,-0.049079236,-0.075221911,-0.1185764,0.085075378,-0.074918203,-0.118250512,-0.030321185,-0.120679781,0.027101502,0.091298528,-0.235114992,-0.046392351,-0.16490607,0.119907469,0.063061953,0.040948249,0.237393424,-0.252606422,0.006843478,0.011455058,0.008493013,0.001245826,-0.074469596,0.149251401,-0.03095012,-0.283543587,0.102112398,0.08095365,-0.208072826,-0.102532655,0.0356142,-0.081487238,-0.167816326,0.181437507,0.188817799,-0.19945322,-0.00821569,-0.058281727,-0.000635358,-0.037110336,0.105349116,-0.018887198,-0.001265208,-0.062583946,0.026239863,0.05563917,0.102290682,-0.198399425,0.153322995,-0.010206864,-0.079514563,-0.014161119,-0.019463651,-0.236563042,-0.173539504,0.169052884,0.010054467,-0.021461526,-0.178576007,0.08571066,0.1223443,-0.041578952,-0.070528381,0.047529992,-0.068755209,0.293431193,0.022607584,-0.182748824,-0.167064384,0.044071797,0.039059769,0.053444739,0.288264632,0.271054476,0.113815822,0.061385777,0.036928851,-0.006594731,0.148000643,0.053921741,-0.136833057,0.037176587,-0.249904186,0.035809916,-0.113679282,-0.234939307,0.024777791,-0.125516087,0.101094216
